gene	E003	E004	E005	E006	E007	E008	E017	E021	E022	E028	E029	E032	E033	E034	E046	E050	E051	E055	E056	E057	E059	E080	E081	E082	E083	E084	E085	E086	E088	E089	E090	E091	E092	E093	E094	E097	E098	E100	E109	E114	E116	E117	E118	E119	E120	E121	E122	E123	E124	E125	E126	E127	E128
ENSG00000094796	4	7	11	13	4	6	22	19	12	9	3	4	7	11	8	2	3	31	21	15	2	6	9	16	6	2	1	10	6	7	6	18	4	4	2	12	3	3	6	19	1	9	13	12	16	27	5	0	3	19	11	32	17
ENSG00000094804	15	14	10	15	18	9	20	30	33	11	9	39	17	42	23	13	15	20	20	6	16	15	9	10	26	15	12	32	12	28	30	21	14	19	9	53	21	41	13	32	16	7	15	8	20	21	12	13	9	17	19	24	18
ENSG00000094880	4	5	2	5	2	2	2	4	3	4	2	2	3	7	4	5	6	5	3	4	2	6	2	3	8	2	4	7	6	3	2	6	5	2	3	4	4	4	4	8	3	4	2	2	3	7	4	6	3	5	5	6	7
ENSG00000094916	20	23	11	17	26	21	17	50	38	13	12	52	28	61	29	30	28	31	19	14	10	21	14	18	29	20	16	38	28	30	31	20	21	23	5	30	11	31	16	38	27	22	19	16	15	19	12	55	17	10	17	36	10
ENSG00000094963	1	4	2	1	2	1	4	2	2	3	1	1	1	1	1	1	1	8	8	3	2	1	5	5	7	6	2	6	16	5	7	2	2	1	5	4	1	4	2	1	2	1	1	6	2	2	1	2	1	1	11	5	2
ENSG00000094975	5	7	6	3	6	4	8	4	3	9	4	6	3	3	4	5	5	6	6	4	5	7	2	4	6	9	2	4	9	6	5	7	7	5	7	3	14	2	3	5	5	3	1	4	5	1	7	14	5	5	6	6	10
ENSG00000095015	9	9	3	15	3	11	8	11	7	12	15	27	25	27	13	10	11	8	5	8	13	23	10	9	14	17	8	12	28	17	22	14	9	12	8	11	11	11	13	9	11	8	8	9	6	6	11	16	16	10	7	8	6
ENSG00000095059	22	14	11	13	23	10	15	37	43	9	24	61	31	48	20	22	39	25	22	8	14	23	19	12	17	16	16	36	14	30	29	33	14	26	10	63	24	74	18	14	24	8	21	11	9	15	10	20	19	10	10	28	11
ENSG00000095066	38	30	33	17	46	28	34	58	60	23	29	40	38	46	30	30	40	39	29	26	25	38	30	27	33	31	36	52	35	36	35	45	36	38	42	59	44	51	40	49	21	20	23	28	30	41	21	28	26	33	29	40	33
ENSG00000095110	7	6	7	7	6	2	7	10	19	3	0	1	2	3	2	1	4	5	5	2	2	2	1	1	0	3	6	6	2	3	3	5	1	4	2	4	9	6	6	9	0	0	1	2	7	9	6	8	2	6	6	4	6
ENSG00000095139	7	5	7	8	10	3	10	9	15	5	6	21	14	23	10	5	9	16	13	7	7	9	9	10	13	9	8	13	12	12	19	8	9	6	7	26	11	16	9	4	8	3	8	9	12	13	9	18	6	10	16	27	5
ENSG00000095203	19	14	6	5	18	13	14	30	27	19	1	7	5	1	3	11	6	14	8	12	4	23	11	11	16	24	22	34	25	27	20	20	21	11	23	33	30	14	30	11	4	5	19	19	12	17	3	4	7	16	6	16	15
ENSG00000095209	11	9	6	12	15	4	12	8	12	7	7	10	6	6	4	14	16	8	7	10	6	23	5	11	26	13	12	18	6	17	20	7	9	14	7	12	10	13	12	10	7	6	3	5	12	14	10	25	3	6	7	11	6
ENSG00000095261	9	10	8	5	15	9	11	22	15	3	5	12	13	23	7	10	7	11	10	4	11	11	10	12	20	4	4	17	9	18	15	8	4	10	6	14	5	21	12	13	7	9	4	8	7	11	9	54	8	9	8	13	10
ENSG00000095303	21	11	1	13	17	13	32	39	27	13	11	26	13	4	7	20	20	42	38	16	5	7	5	6	19	3	4	19	18	25	22	13	16	8	12	10	15	36	7	13	11	20	8	13	14	21	12	13	16	15	12	21	13
ENSG00000095319	9	2	7	4	10	4	8	15	18	8	6	14	7	18	8	9	10	7	9	4	5	8	8	9	6	5	7	15	7	9	8	10	4	8	8	18	16	24	5	11	10	9	9	5	6	7	12	12	11	6	7	18	11
ENSG00000095321	16	9	7	10	15	13	10	29	38	8	14	27	19	15	11	15	18	15	13	10	7	22	10	12	11	11	11	44	7	13	15	36	10	16	11	35	27	44	16	21	13	17	13	10	11	12	8	14	10	11	11	17	10
ENSG00000095370	32	24	11	19	34	23	17	56	61	10	25	45	53	62	35	28	34	20	17	11	11	28	16	15	36	14	12	58	34	31	32	45	34	44	16	75	38	58	26	31	30	31	20	15	16	18	26	20	27	12	13	26	11
ENSG00000095380	10	6	7	8	12	6	12	17	20	5	13	24	15	32	13	15	17	9	7	4	6	9	6	5	8	8	10	14	11	5	3	15	14	10	13	15	12	23	21	15	39	6	11	6	10	13	8	30	15	10	7	26	9
ENSG00000095383	11	30	12	14	18	11	20	32	28	11	23	16	12	16	11	14	15	21	19	13	8	10	7	8	7	17	15	21	14	6	7	36	19	10	17	11	7	13	23	13	6	17	18	15	17	29	9	30	27	11	19	43	14
ENSG00000095397	20	12	16	29	26	15	18	30	29	15	15	29	29	48	33	23	19	13	11	15	28	53	21	31	12	18	15	31	21	15	19	19	15	34	6	26	18	13	26	17	19	12	12	12	9	16	8	21	19	16	10	23	15
ENSG00000095464	9	3	3	4	19	7	7	13	19	5	3	1	1	1	0	8	9	8	6	2	4	1	6	11	6	7	4	16	6	5	5	3	6	4	1	4	1	8	1	9	1	1	9	6	3	6	2	0	12	5	2	1	3
ENSG00000095485	5	5	6	4	9	5	10	11	19	4	10	26	14	23	6	8	10	6	7	4	6	6	6	5	11	2	4	9	7	8	5	11	4	4	5	13	5	12	5	8	10	6	8	5	5	8	5	5	10	7	8	12	5
ENSG00000095564	9	12	6	18	12	9	11	23	16	9	4	20	13	23	16	9	10	6	8	7	5	12	6	12	10	7	9	13	9	7	7	13	6	7	8	14	12	15	12	6	18	7	9	9	10	15	6	10	15	11	12	19	11
ENSG00000095574	11	8	3	6	5	10	8	23	22	7	5	5	8	12	5	6	9	11	12	10	11	10	12	16	3	6	7	14	12	3	8	9	12	2	10	9	14	4	10	6	20	4	8	11	11	14	8	12	10	4	12	33	5
ENSG00000095585	7	6	8	2	6	3	4	17	20	9	9	40	13	4	9	7	8	3	2	11	1	8	6	8	5	22	17	27	22	14	13	37	17	13	15	4	18	10	32	1	37	1	2	16	3	5	1	0	8	0	5	10	2
ENSG00000095587	10	9	15	8	15	12	11	18	30	8	4	15	7	14	11	16	10	12	13	12	12	10	7	11	26	6	9	21	15	8	14	19	9	14	9	15	9	13	14	8	9	4	6	12	11	16	6	12	5	14	8	12	13
ENSG00000095596	28	33	14	11	56	24	15	61	50	17	6	25	11	9	5	26	29	34	21	20	22	21	24	41	33	11	11	46	27	21	34	19	26	23	2	7	6	12	13	22	6	2	12	14	16	31	15	9	15	18	11	6	19
ENSG00000095627	11	12	13	8	6	10	8	19	16	6	3	10	7	17	5	11	6	4	4	9	6	4	10	16	13	12	13	16	17	8	10	29	16	12	12	25	15	7	10	5	15	4	4	10	12	14	9	7	6	8	7	22	8
ENSG00000095637	16	14	9	10	20	10	7	35	37	7	5	13	10	14	9	9	9	7	5	10	13	19	33	43	83	24	14	36	30	23	19	32	29	11	17	20	15	23	20	6	7	12	18	12	11	25	6	19	6	19	6	11	16
ENSG00000095713	16	13	7	5	21	11	10	35	26	4	2	8	7	7	5	12	6	10	8	6	11	19	14	19	14	7	3	22	14	6	7	7	11	9	4	5	7	9	6	8	3	5	7	5	7	13	3	3	6	5	5	3	3
ENSG00000095739	21	33	33	24	32	20	15	38	28	10	6	21	12	25	13	26	15	14	10	12	14	33	13	21	32	23	27	39	37	21	27	24	21	14	7	46	13	11	10	24	2	13	15	14	15	24	11	23	18	22	9	13	21
ENSG00000095777	7	13	1	0	6	4	1	16	10	0	0	5	3	0	2	3	3	0	0	0	1	2	7	7	3	4	3	8	5	7	5	3	6	4	1	2	5	2	0	0	2	0	1	2	0	1	0	0	1	1	0	4	1
ENSG00000095787	12	10	8	17	8	10	10	19	14	6	6	19	17	34	24	14	9	13	6	6	8	6	4	13	14	4	4	12	14	7	6	15	2	5	5	14	6	11	8	11	23	6	2	6	7	6	13	23	9	9	8	46	9
ENSG00000095794	12	9	13	7	15	5	11	20	21	10	5	27	19	44	21	9	9	12	11	12	10	21	9	8	59	9	11	27	22	21	22	29	13	16	9	30	12	26	16	14	25	7	9	8	9	20	11	21	9	6	9	14	9
ENSG00000095917	12	3	1	0	19	5	0	21	17	1	6	17	6	10	5	24	12	2	1	1	2	12	6	10	10	2	4	19	6	8	6	10	12	4	1	10	5	11	6	18	3	3	13	6	2	6	2	4	7	8	1	3	2
ENSG00000095932	27	19	3	24	27	22	18	44	39	13	9	42	20	26	8	21	23	28	25	8	15	14	10	10	17	13	16	56	30	28	36	23	28	21	13	57	23	53	21	29	15	18	23	18	7	25	9	17	19	11	11	10	7
ENSG00000095951	8	5	9	14	6	6	19	10	9	11	10	19	13	22	14	6	7	14	17	10	8	12	9	13	31	18	16	11	22	15	13	18	26	11	13	13	18	11	13	13	15	9	9	10	12	14	12	48	5	14	17	15	15
ENSG00000095970	4	8	3	2	2	6	4	6	7	7	5	5	3	6	3	6	5	2	2	8	4	3	1	0	2	1	1	5	6	4	4	8	2	4	1	1	2	2	1	3	2	1	1	3	4	5	1	2	4	1	2	10	1
ENSG00000095981	11	8	4	5	10	7	2	13	11	4	7	6	4	2	8	21	22	3	4	4	6	10	5	5	3	4	3	7	14	7	7	7	11	12	3	5	8	5	6	3	4	2	4	3	6	7	2	3	5	2	2	5	2
ENSG00000096006	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	1	0	1	0	0	0	1	0	0	3	1	1	0	1	0	0	0	0	0	0	0	0	6	0	0	0	0	0	28	0	0	0	0	0
ENSG00000096060	19	25	9	13	21	19	10	28	29	11	26	26	20	33	21	15	23	19	21	10	10	22	16	15	14	17	14	22	16	15	19	17	15	37	17	49	24	25	29	20	12	7	19	9	12	13	12	20	19	8	12	29	10
ENSG00000096063	8	7	3	5	8	7	13	8	11	6	7	6	3	9	5	8	5	8	10	6	4	7	3	4	6	10	5	5	5	3	4	13	2	7	3	2	4	6	11	5	6	3	7	7	3	2	9	14	8	8	8	6	10
ENSG00000096070	4	4	5	3	7	2	3	7	9	2	7	9	5	10	8	6	5	5	4	5	2	18	5	6	3	8	8	3	6	5	4	7	5	5	4	5	7	6	13	6	6	2	3	3	4	4	4	6	7	5	6	2	3
ENSG00000096080	14	13	7	9	11	10	14	14	13	9	8	14	8	9	6	6	6	14	11	11	10	18	10	9	15	18	13	29	31	24	28	13	33	9	20	22	20	25	16	12	12	9	17	9	11	13	11	23	8	8	13	8	10
ENSG00000096088	9	13	13	9	10	6	9	10	11	9	7	9	13	15	11	12	13	13	11	16	5	17	5	3	13	18	14	11	13	10	8	21	15	8	41	12	14	15	17	13	11	8	21	8	11	15	7	9	7	8	8	7	9
ENSG00000096092	7	18	5	6	8	7	7	6	9	5	8	10	6	13	6	7	7	15	14	5	9	10	7	4	8	10	8	5	8	9	7	16	10	8	5	7	10	6	12	6	9	7	7	5	6	6	6	12	9	5	12	6	7
ENSG00000096093	8	13	10	15	12	5	12	10	11	6	4	7	8	17	8	9	5	12	10	5	10	7	7	7	12	9	10	8	4	11	10	19	11	6	8	12	5	7	18	8	6	8	10	6	15	16	8	12	3	13	13	7	11
ENSG00000096264	4	2	1	6	9	2	2	6	6	2	4	14	7	9	12	7	7	5	3	2	1	6	4	3	2	3	1	8	4	4	5	2	4	19	3	3	1	3	5	3	7	2	4	3	1	2	3	6	4	2	1	2	3
ENSG00000096384	24	23	13	14	18	22	16	32	30	23	27	35	31	47	23	21	25	31	25	16	9	21	14	13	25	23	24	21	15	20	25	34	29	32	16	43	30	58	18	23	24	18	27	15	17	14	19	25	25	14	26	32	18
ENSG00000096395	15	12	7	9	17	11	8	18	19	4	3	9	6	5	7	11	7	10	12	4	5	10	7	9	4	3	9	8	10	10	8	9	8	4	2	8	4	7	9	8	3	5	8	3	12	16	8	8	3	7	11	4	6
ENSG00000096433	19	15	8	12	23	16	10	23	21	15	8	20	17	23	15	10	12	33	24	9	11	10	3	2	19	27	23	22	26	9	13	17	28	15	24	14	10	23	34	15	14	17	21	14	11	22	13	10	7	7	27	35	10
ENSG00000096654	7	5	7	2	5	7	10	11	10	5	5	5	7	11	4	4	4	7	6	4	3	5	8	8	4	8	4	8	7	5	4	11	5	6	3	3	7	7	4	10	3	4	5	3	6	7	4	11	4	6	9	7	4
ENSG00000096717	10	8	3	5	7	6	12	27	23	5	5	15	12	26	11	8	7	17	12	5	6	7	2	7	7	6	7	21	4	7	5	10	7	9	4	8	8	12	8	11	15	7	4	12	6	11	3	15	6	5	8	13	4
ENSG00000096746	10	9	7	13	18	5	11	22	24	6	5	19	20	35	16	15	12	18	14	9	14	14	11	14	19	14	11	19	26	19	14	12	10	17	12	32	10	11	23	10	25	13	11	9	10	17	9	28	11	8	12	48	11
ENSG00000096872	14	15	8	14	19	10	18	17	14	9	6	11	15	26	13	11	12	10	12	6	8	15	4	7	8	11	8	13	11	7	8	21	10	14	8	13	7	13	11	14	14	13	8	12	5	16	10	36	7	7	11	22	12
ENSG00000096968	5	6	6	12	8	5	13	12	12	4	13	15	11	15	17	9	11	16	14	9	7	11	7	7	14	7	10	20	7	7	12	6	15	8	15	13	12	15	19	12	20	7	8	11	15	13	9	23	10	10	15	9	12
ENSG00000096996	15	8	8	17	25	17	14	36	39	9	33	57	46	55	40	27	35	26	19	10	13	21	11	10	10	14	13	34	23	20	29	43	25	44	12	50	25	33	28	13	18	11	18	13	11	19	7	17	32	10	16	12	13
ENSG00000097007	23	14	12	19	28	18	26	33	30	16	2	8	4	8	12	13	9	33	26	14	20	27	18	26	36	17	19	47	28	27	27	21	23	19	13	48	17	32	14	20	10	16	6	44	19	27	21	61	3	23	42	16	19
ENSG00000097021	13	15	6	11	13	16	9	15	17	13	7	7	13	21	12	14	12	12	14	13	8	11	13	8	15	15	10	23	16	11	9	17	22	12	11	14	13	15	24	12	15	16	20	13	15	20	8	13	8	12	11	24	13
ENSG00000097033	2	4	3	4	1	2	5	5	5	6	4	3	6	9	5	8	5	8	10	5	3	8	9	9	15	5	3	4	12	5	7	7	4	2	5	6	9	9	7	5	2	8	3	5	13	7	12	9	2	6	12	10	8
ENSG00000097046	2	4	2	4	6	1	5	2	5	2	4	5	4	7	6	9	6	6	8	3	6	8	4	5	14	6	4	5	14	10	12	7	5	4	3	14	2	2	4	4	4	5	17	4	5	3	3	6	3	1	11	4	6
ENSG00000097096	5	10	6	11	4	5	7	7	8	9	2	4	5	10	6	5	7	10	11	12	13	8	3	1	24	10	7	6	17	6	12	8	4	5	5	5	9	6	8	3	2	5	2	7	3	8	4	14	4	7	5	4	4
ENSG00000099139	13	10	13	8	15	7	9	29	24	7	13	6	4	12	7	13	9	9	9	7	5	9	16	24	11	22	24	11	7	9	14	12	5	12	3	18	19	12	25	14	0	1	5	9	12	12	11	1	14	8	12	11	10
ENSG00000099194	20	26	19	25	26	14	19	45	40	14	10	19	19	21	14	10	13	30	27	14	24	27	20	26	18	21	15	22	14	17	17	27	18	25	9	30	18	21	23	25	22	23	14	12	10	19	13	31	19	14	14	54	16
ENSG00000099203	9	8	5	7	16	6	12	18	24	6	11	38	23	31	21	18	18	25	22	3	8	16	2	9	13	5	6	28	12	26	37	24	15	17	7	44	17	31	9	13	10	10	20	5	6	11	3	20	21	7	13	11	4
ENSG00000099204	8	14	9	13	18	9	13	29	19	14	3	23	27	62	21	23	12	16	12	16	10	9	14	22	49	15	16	42	34	30	30	12	29	44	29	77	18	20	28	15	12	12	9	16	23	22	23	2	9	16	13	22	20
ENSG00000099219	5	15	10	14	12	7	14	15	16	13	11	16	20	30	24	21	23	14	10	15	8	33	6	7	6	10	10	28	10	7	6	15	13	22	9	19	12	17	15	23	26	18	10	15	8	9	11	26	11	8	8	11	11
ENSG00000099246	2	11	6	7	4	6	11	7	6	11	2	6	7	15	10	7	8	6	8	9	8	13	2	8	4	6	3	9	5	5	7	5	4	12	3	8	6	7	4	6	6	3	3	10	6	5	7	15	8	8	10	53	9
ENSG00000099250	15	16	11	31	13	10	38	25	25	19	6	3	5	22	10	14	21	40	29	23	16	36	26	30	63	16	14	29	29	30	34	23	25	19	14	48	17	31	15	36	1	15	17	20	29	32	25	4	14	24	33	35	25
ENSG00000099256	11	11	7	15	11	3	23	23	14	13	4	10	6	13	5	9	4	22	16	8	6	12	17	18	13	16	16	18	10	22	26	9	17	15	14	20	11	19	17	14	14	6	4	20	10	11	8	25	8	16	12	13	16
ENSG00000099260	7	11	5	12	6	3	6	5	2	15	0	0	1	0	0	0	1	9	10	11	11	13	9	13	23	0	1	8	13	13	20	7	15	4	5	14	10	19	4	9	1	12	5	17	18	15	27	14	0	7	11	10	12
ENSG00000099282	6	9	16	27	19	2	12	15	24	11	10	8	6	19	14	12	11	20	15	14	4	22	11	8	20	23	14	26	26	18	27	31	32	19	25	17	17	30	19	26	15	17	8	14	18	26	19	15	15	11	15	24	8
ENSG00000099284	8	10	5	5	17	12	7	20	13	6	0	0	1	3	4	5	6	10	6	6	4	15	14	17	11	10	10	14	16	6	8	3	7	5	2	12	4	7	8	8	1	0	1	8	5	7	0	2	2	6	4	4	6
ENSG00000099290	1	3	1	5	2	2	7	4	6	6	1	5	3	6	2	4	4	7	7	2	3	3	2	4	7	7	8	4	3	2	2	6	2	6	1	4	3	4	6	2	4	1	5	3	4	7	3	6	6	9	7	1	10
ENSG00000099308	15	7	6	17	24	17	13	34	38	9	32	56	43	54	37	26	34	26	18	9	11	20	10	9	9	13	12	33	22	19	28	41	24	42	11	46	25	31	26	11	16	11	17	12	11	18	6	16	30	10	16	10	12
ENSG00000099330	20	18	15	29	34	18	18	56	49	13	25	59	44	56	30	27	27	30	30	19	22	27	12	20	23	22	24	40	18	31	34	51	39	36	17	62	38	58	35	33	35	25	36	17	17	20	9	23	29	21	21	26	17
ENSG00000099331	9	19	22	25	22	13	22	30	35	16	39	42	27	33	24	23	21	21	21	9	23	21	13	21	30	9	11	23	18	21	24	49	18	19	8	29	18	30	13	12	33	9	17	11	17	15	13	19	38	17	14	16	22
ENSG00000099337	22	12	13	16	41	11	16	36	33	14	13	27	19	15	21	15	20	20	17	16	7	16	8	10	20	12	20	41	25	17	21	33	23	13	15	40	17	32	24	57	7	9	10	14	14	16	15	23	19	13	15	43	15
ENSG00000099338	16	7	10	10	34	6	15	30	32	9	11	31	18	15	20	12	16	17	14	12	4	12	10	15	15	6	14	42	18	16	19	23	17	11	11	33	12	23	12	43	6	4	9	10	11	16	10	14	12	11	9	29	12
ENSG00000099341	21	17	14	15	27	14	18	36	40	10	16	58	32	49	19	30	37	28	27	13	13	20	18	30	19	19	13	47	21	30	29	43	22	27	9	34	20	58	26	75	20	4	25	11	18	21	11	13	20	15	21	21	13
ENSG00000099364	15	13	12	11	25	14	14	25	33	8	10	44	29	37	18	25	31	18	12	9	10	19	14	15	24	17	13	38	14	28	29	35	20	31	9	49	31	42	9	19	20	12	32	9	10	16	7	12	23	9	12	17	12
ENSG00000099365	18	10	8	11	11	10	19	31	23	9	10	16	13	22	7	17	10	26	24	8	7	15	10	7	10	10	10	20	5	19	21	21	21	14	4	24	18	25	13	22	7	8	35	9	12	23	2	23	15	17	12	15	15
ENSG00000099377	24	13	8	12	14	12	20	35	27	12	9	33	19	35	10	19	16	31	24	10	11	17	9	7	8	10	6	33	8	22	28	28	20	19	7	50	28	45	13	29	12	8	51	13	11	24	3	20	22	16	16	20	11
ENSG00000099381	22	16	11	19	19	17	17	25	27	8	15	53	28	35	17	22	31	26	17	10	10	17	14	18	19	19	16	42	17	27	34	37	18	22	12	53	32	43	14	29	19	12	23	13	15	21	15	22	21	14	18	31	15
ENSG00000099385	17	20	12	14	22	16	22	36	26	11	19	31	30	30	18	27	23	19	19	8	17	22	13	23	21	19	22	40	16	21	16	28	17	31	15	41	24	31	20	36	18	11	29	11	12	17	16	15	27	13	18	19	12
ENSG00000099617	35	13	16	20	56	18	21	70	53	8	31	53	45	59	31	32	48	28	16	11	17	30	31	40	31	26	24	65	34	52	44	45	51	29	22	45	35	54	39	30	19	19	50	18	12	22	9	25	31	25	21	27	17
ENSG00000099622	51	40	40	47	66	32	49	92	83	24	60	65	79	88	62	58	76	64	60	28	44	58	62	62	64	51	47	86	63	81	75	70	66	61	59	71	64	69	58	57	38	36	54	42	42	42	32	42	66	49	47	62	43
ENSG00000099624	45	29	27	43	50	29	40	80	62	19	42	54	60	70	41	57	58	57	58	26	35	49	51	46	51	39	37	77	50	60	64	70	55	48	43	78	49	59	55	43	22	32	53	38	29	42	26	25	48	39	35	39	31
ENSG00000099625	42	25	22	40	49	30	35	77	61	12	38	55	57	69	37	57	53	56	53	21	32	46	45	40	51	32	33	75	46	56	60	69	53	48	34	80	44	66	50	40	21	31	55	34	24	36	17	23	49	34	29	33	25
ENSG00000099783	15	20	11	19	13	14	14	33	30	6	3	22	19	32	20	19	13	18	13	8	10	12	8	14	24	7	9	35	18	20	16	14	16	8	14	25	11	23	13	17	26	7	11	6	12	22	11	14	12	16	19	18	14
ENSG00000099785	11	7	12	16	13	8	10	26	25	7	11	26	10	29	12	15	16	21	13	9	11	20	4	7	24	4	3	32	12	26	22	33	18	14	10	44	27	42	11	15	11	5	23	12	10	16	13	14	12	11	13	13	10
ENSG00000099795	21	10	7	10	19	13	10	33	30	11	15	45	25	39	22	25	19	18	15	13	9	18	7	7	24	7	5	31	12	29	18	33	11	25	6	14	10	41	11	14	31	8	19	20	11	18	7	14	18	8	13	21	10
ENSG00000099797	12	14	20	24	17	7	22	30	31	23	17	42	37	57	29	20	28	22	29	19	15	25	13	20	21	13	17	28	16	32	28	53	31	39	23	69	21	50	25	27	18	19	25	22	16	20	11	29	18	20	19	53	20
ENSG00000099800	14	8	8	7	19	9	10	33	33	2	5	35	18	28	10	17	24	21	16	4	6	21	12	11	15	8	7	33	15	23	23	27	20	22	2	43	14	47	5	13	11	12	34	6	10	18	3	8	10	8	7	11	8
ENSG00000099804	29	18	8	17	30	21	18	52	56	10	18	49	35	61	34	26	37	25	20	8	11	22	15	17	19	16	16	62	29	31	36	66	23	29	8	45	15	43	16	24	8	11	47	12	11	15	6	19	33	16	14	15	12
ENSG00000099810	9	10	10	12	14	7	16	20	21	15	11	25	17	24	15	7	10	24	17	11	11	11	10	22	11	14	8	19	9	8	11	19	14	10	11	17	16	14	12	17	9	9	6	14	15	17	7	0	12	18	15	30	18
ENSG00000099812	22	10	10	15	20	10	11	30	33	9	13	36	14	28	16	18	18	12	13	8	11	6	12	15	12	27	31	59	18	32	35	44	23	14	9	57	11	34	48	35	8	18	35	8	7	18	6	15	14	12	11	14	7
ENSG00000099814	18	10	6	8	25	12	15	34	30	12	3	35	15	18	10	19	18	17	17	10	8	7	9	9	12	5	11	22	14	18	21	27	15	13	7	17	17	35	19	20	3	9	30	11	16	31	2	4	12	10	11	22	10
ENSG00000099817	25	17	17	31	28	13	37	47	45	22	43	77	69	89	61	35	47	45	41	20	24	33	10	14	27	21	19	65	27	48	43	69	28	45	24	73	46	70	43	41	53	19	59	33	22	37	12	28	55	34	34	27	25
ENSG00000099821	17	11	5	8	17	8	14	31	28	5	4	42	28	42	22	11	22	22	10	9	9	11	5	5	13	10	8	46	11	20	16	38	15	14	3	62	14	51	13	24	10	10	37	13	8	21	5	7	23	12	8	11	10
ENSG00000099822	25	15	8	24	40	23	22	45	39	12	21	62	25	61	24	41	40	32	22	13	16	31	15	13	25	11	16	47	17	23	19	26	26	25	12	44	17	43	18	37	23	15	53	24	17	25	13	18	25	20	19	20	18
ENSG00000099834	34	13	10	13	32	16	17	57	36	11	18	54	29	65	29	36	30	33	17	11	13	25	12	11	18	14	15	60	28	35	27	42	27	40	12	86	17	69	33	31	13	6	60	29	18	31	5	10	33	17	13	15	14
ENSG00000099840	16	4	3	19	15	8	14	42	34	19	29	62	47	57	38	31	35	29	20	16	9	12	6	7	13	7	6	38	14	23	28	52	15	36	8	56	29	58	14	11	25	15	25	19	8	17	11	14	35	17	16	16	11
ENSG00000099849	36	21	17	18	38	23	16	55	52	14	22	68	65	73	38	23	38	30	26	10	17	19	16	11	24	18	18	54	19	32	29	52	32	54	12	65	44	56	35	46	25	7	57	19	8	26	13	22	30	14	17	29	15
ENSG00000099860	30	25	30	25	32	23	32	64	49	19	23	47	36	35	27	35	31	32	34	17	18	31	17	22	31	26	20	60	38	34	31	40	24	41	20	51	34	46	37	34	15	19	33	26	27	29	25	11	25	34	27	23	33
ENSG00000099864	12	6	2	8	27	6	14	25	28	4	11	14	8	11	9	27	21	17	5	4	7	17	23	20	16	10	8	39	22	27	31	26	27	11	3	52	10	27	8	12	6	12	26	5	5	23	6	11	15	12	5	2	6
ENSG00000099866	39	19	12	18	34	21	20	44	59	12	26	55	33	56	25	29	47	26	20	14	10	29	15	21	23	15	13	65	28	43	46	52	32	31	7	52	23	51	23	23	12	9	40	12	15	19	11	19	28	15	19	15	13
ENSG00000099875	21	18	11	24	49	18	20	58	47	22	30	71	64	77	49	39	43	42	36	17	16	31	23	21	41	24	26	73	27	64	48	45	44	51	37	86	53	69	38	34	40	31	42	36	16	27	16	22	48	21	21	43	20
ENSG00000099899	22	11	8	20	24	12	16	33	43	4	17	43	38	56	31	22	27	33	23	7	18	20	17	18	36	7	8	46	20	39	36	41	22	49	7	59	20	72	23	11	33	4	35	21	16	31	8	63	24	12	11	20	10
ENSG00000099901	22	11	8	20	24	12	16	33	43	4	17	43	38	56	31	22	27	33	23	7	19	20	17	18	37	7	8	47	20	39	36	41	22	49	7	59	20	72	23	11	33	4	35	22	16	32	8	63	24	12	11	20	10
ENSG00000099904	20	9	7	18	29	9	19	30	34	4	17	39	30	45	25	22	29	29	23	6	14	24	20	17	40	10	11	51	19	35	32	50	19	42	8	60	23	61	25	8	28	4	37	23	14	32	7	58	21	13	10	15	8
ENSG00000099910	11	8	11	13	11	6	22	17	25	11	10	21	21	27	14	12	16	15	19	10	11	13	8	11	12	9	9	19	11	13	11	33	11	21	11	29	14	26	21	13	13	7	10	25	15	15	11	46	13	14	17	22	19
ENSG00000099937	7	7	4	7	3	6	11	22	12	4	7	16	5	7	11	10	16	7	7	2	3	6	3	4	27	6	9	10	5	7	7	12	8	9	8	19	12	16	5	4	3	3	14	13	6	9	12	60	6	9	5	7	13
ENSG00000099940	5	8	15	19	14	5	16	17	19	8	11	17	8	20	15	8	13	13	8	4	8	14	3	7	14	14	16	30	9	10	9	24	12	8	15	27	13	18	21	6	10	4	12	21	10	10	9	47	6	6	11	14	10
ENSG00000099942	7	10	5	8	11	7	12	12	19	7	8	20	13	19	10	9	11	17	14	8	6	12	7	9	12	10	16	14	6	10	8	17	5	6	8	8	11	16	16	3	17	8	4	24	6	17	6	60	13	8	16	30	7
ENSG00000099949	19	13	7	12	38	15	16	29	31	8	15	47	34	46	24	20	30	20	16	10	19	17	13	16	13	13	10	29	16	12	21	37	12	25	9	37	29	48	19	14	18	6	30	28	7	19	7	48	28	17	12	14	12
ENSG00000099953	21	17	8	27	33	16	22	42	46	9	9	44	34	39	22	24	34	44	27	10	16	35	22	21	31	17	19	43	26	33	29	46	24	45	10	44	23	49	17	17	18	10	31	9	27	37	12	11	25	21	28	18	14
ENSG00000099954	13	16	13	1	25	14	2	32	34	2	10	21	6	10	4	10	10	3	1	1	10	12	16	18	16	3	4	21	21	18	16	24	8	10	1	8	6	25	1	3	5	0	4	3	7	15	1	26	10	4	2	3	2
ENSG00000099957	17	6	17	10	25	12	17	30	33	10	12	21	23	35	18	24	23	20	14	17	10	13	14	16	14	10	13	32	18	16	24	36	15	34	7	32	16	51	18	14	15	5	20	35	11	20	6	49	15	18	14	15	12
